,Acessa internet do microcomputador,Para acessar à Internet utiliza-se tablet,Para acessar à Internet utiliza-se telefone celular,Para acessar à Internet utiliza-se tv,Rendimento mensal domiciliar per capita,Tem Tablet,Tem microcomputador,Tem telefone móvel celular,Tem televisão por assinatura
1420,2.0,2.0,4.0,4.0,1330.0,2.0,1.0,2.0,1.0
1430,2.0,4.0,4.0,4.0,700.0,4.0,1.0,2.0,1.0
1433,2.0,4.0,4.0,4.0,1000.0,2.0,1.0,2.0,3.0
1435,2.0,4.0,4.0,4.0,1708.0,4.0,1.0,2.0,3.0
1437,2.0,4.0,4.0,4.0,530.0,2.0,1.0,2.0,1.0
1438,2.0,4.0,4.0,4.0,450.0,4.0,1.0,2.0,3.0
1439,2.0,4.0,4.0,4.0,2500.0,4.0,1.0,2.0,1.0
1440,2.0,4.0,4.0,4.0,500.0,4.0,1.0,2.0,1.0
1442,2.0,4.0,4.0,4.0,400.0,4.0,1.0,2.0,1.0
1447,2.0,4.0,4.0,4.0,1500.0,4.0,1.0,2.0,3.0
1448,2.0,4.0,4.0,4.0,875.0,4.0,1.0,2.0,1.0
1450,2.0,4.0,4.0,4.0,1840.0,4.0,1.0,2.0,3.0
1451,2.0,4.0,4.0,4.0,1375.0,4.0,1.0,2.0,1.0
1453,2.0,4.0,4.0,4.0,1375.0,4.0,1.0,2.0,1.0
1454,2.0,4.0,4.0,4.0,1400.0,4.0,1.0,2.0,1.0
1455,2.0,4.0,4.0,4.0,916.0,2.0,1.0,2.0,3.0
1456,2.0,4.0,4.0,4.0,1080.0,4.0,1.0,2.0,1.0
1457,2.0,4.0,4.0,4.0,350.0,4.0,1.0,2.0,3.0
1459,2.0,4.0,4.0,4.0,750.0,4.0,1.0,2.0,3.0
1462,2.0,4.0,4.0,4.0,475.0,2.0,1.0,2.0,1.0
1464,2.0,4.0,4.0,4.0,682.0,2.0,1.0,2.0,3.0
1465,2.0,4.0,4.0,4.0,743.0,4.0,1.0,2.0,1.0
1467,2.0,4.0,4.0,4.0,452.0,4.0,1.0,2.0,3.0
1468,2.0,4.0,4.0,4.0,550.0,2.0,1.0,2.0,1.0
1470,2.0,4.0,4.0,4.0,1300.0,4.0,1.0,2.0,3.0
1475,2.0,4.0,4.0,4.0,1092.0,4.0,1.0,2.0,1.0
1476,2.0,4.0,4.0,4.0,2150.0,4.0,1.0,2.0,3.0
1478,2.0,4.0,4.0,4.0,650.0,4.0,1.0,2.0,3.0
1479,2.0,4.0,4.0,4.0,666.0,4.0,1.0,2.0,3.0
1480,2.0,4.0,4.0,4.0,1200.0,2.0,1.0,2.0,3.0
1481,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
1483,2.0,4.0,4.0,4.0,2425.0,2.0,1.0,2.0,1.0
1487,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
1488,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
1489,2.0,4.0,4.0,4.0,250.0,4.0,1.0,2.0,1.0
1493,2.0,4.0,4.0,4.0,1500.0,4.0,1.0,2.0,3.0
1494,2.0,4.0,4.0,4.0,366.0,4.0,1.0,2.0,3.0
1496,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
1498,2.0,4.0,4.0,4.0,223.0,4.0,1.0,2.0,3.0
1504,2.0,4.0,4.0,4.0,350.0,4.0,1.0,2.0,3.0
1505,2.0,4.0,4.0,4.0,1200.0,2.0,1.0,2.0,3.0
1511,2.0,4.0,4.0,4.0,400.0,4.0,1.0,2.0,1.0
1512,2.0,4.0,4.0,4.0,726.0,4.0,1.0,2.0,1.0
1514,2.0,2.0,2.0,4.0,1750.0,2.0,1.0,2.0,3.0
1515,2.0,4.0,4.0,4.0,369.0,4.0,1.0,2.0,3.0
1516,2.0,4.0,4.0,4.0,9333.0,4.0,1.0,2.0,1.0
1517,2.0,4.0,4.0,4.0,944.0,4.0,1.0,2.0,3.0
1518,4.0,4.0,2.0,4.0,1200.0,4.0,3.0,2.0,1.0
1523,2.0,4.0,4.0,4.0,650.0,4.0,1.0,2.0,3.0
1524,2.0,4.0,4.0,4.0,3750.0,4.0,1.0,2.0,1.0
1525,2.0,4.0,4.0,4.0,1375.0,2.0,1.0,2.0,3.0
1527,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,3.0
1528,2.0,4.0,4.0,4.0,1100.0,4.0,1.0,2.0,3.0
1531,4.0,2.0,4.0,4.0,686.0,2.0,3.0,2.0,3.0
1543,2.0,2.0,4.0,4.0,2000.0,2.0,1.0,2.0,3.0
1545,2.0,2.0,2.0,4.0,1533.0,2.0,1.0,2.0,3.0
1546,2.0,2.0,2.0,4.0,1800.0,2.0,1.0,2.0,1.0
1549,2.0,2.0,2.0,4.0,500.0,2.0,1.0,2.0,1.0
1553,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
1559,2.0,4.0,4.0,4.0,600.0,4.0,1.0,2.0,1.0
1561,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
1565,2.0,4.0,2.0,4.0,1400.0,4.0,1.0,2.0,3.0
1567,2.0,4.0,4.0,4.0,620.0,4.0,1.0,2.0,3.0
1572,2.0,4.0,2.0,4.0,1700.0,4.0,1.0,2.0,3.0
1574,2.0,4.0,4.0,4.0,450.0,2.0,1.0,2.0,3.0
1575,2.0,4.0,2.0,4.0,5000.0,4.0,1.0,2.0,1.0
1579,2.0,2.0,2.0,4.0,1800.0,2.0,1.0,2.0,1.0
1581,2.0,4.0,2.0,4.0,700.0,4.0,1.0,2.0,3.0
1585,2.0,4.0,4.0,4.0,300.0,4.0,1.0,2.0,1.0
1586,2.0,4.0,2.0,4.0,2000.0,4.0,1.0,2.0,3.0
1590,2.0,4.0,2.0,4.0,760.0,4.0,1.0,2.0,1.0
1594,2.0,4.0,4.0,4.0,375.0,4.0,1.0,2.0,1.0
1595,2.0,4.0,4.0,4.0,1040.0,4.0,1.0,2.0,3.0
1596,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
1597,2.0,4.0,2.0,4.0,335.0,4.0,1.0,2.0,3.0
1598,2.0,4.0,2.0,4.0,1200.0,4.0,1.0,2.0,1.0
1601,2.0,2.0,2.0,4.0,1333.0,2.0,1.0,2.0,1.0
1602,2.0,4.0,4.0,4.0,735.0,4.0,1.0,2.0,3.0
1604,2.0,4.0,4.0,4.0,600.0,4.0,1.0,2.0,3.0
1607,2.0,4.0,4.0,4.0,1018.0,4.0,1.0,2.0,3.0
1608,4.0,4.0,2.0,4.0,2800.0,4.0,3.0,2.0,3.0
1613,2.0,4.0,4.0,4.0,1100.0,4.0,1.0,2.0,3.0
1616,2.0,4.0,4.0,4.0,1333.0,2.0,1.0,2.0,1.0
1617,2.0,4.0,4.0,4.0,400.0,4.0,1.0,2.0,3.0
1618,2.0,4.0,4.0,4.0,575.0,2.0,1.0,2.0,3.0
1620,2.0,4.0,4.0,4.0,6700.0,4.0,1.0,2.0,3.0
1621,2.0,4.0,4.0,4.0,2500.0,4.0,1.0,2.0,3.0
1623,2.0,4.0,4.0,4.0,388.0,4.0,1.0,2.0,3.0
1629,4.0,4.0,2.0,4.0,460.0,4.0,3.0,2.0,3.0
1633,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
1637,2.0,4.0,4.0,4.0,1700.0,4.0,1.0,2.0,3.0
1638,4.0,4.0,2.0,4.0,0.0,4.0,3.0,2.0,3.0
1640,2.0,4.0,4.0,4.0,2000.0,4.0,1.0,2.0,1.0
1646,2.0,4.0,4.0,4.0,0.0,4.0,1.0,2.0,3.0
1648,2.0,4.0,4.0,4.0,292.0,4.0,1.0,2.0,1.0
1649,2.0,4.0,4.0,4.0,2066.0,4.0,1.0,2.0,3.0
1650,4.0,4.0,2.0,4.0,1500.0,4.0,3.0,2.0,3.0
1651,2.0,4.0,4.0,4.0,450.0,4.0,1.0,2.0,3.0
1653,2.0,4.0,2.0,4.0,1833.0,4.0,1.0,2.0,1.0
1654,4.0,4.0,2.0,4.0,2000.0,4.0,3.0,2.0,3.0
1655,2.0,4.0,4.0,4.0,1500.0,4.0,1.0,2.0,1.0
1656,2.0,4.0,4.0,4.0,1875.0,4.0,1.0,2.0,1.0
1657,4.0,4.0,2.0,4.0,226.0,4.0,3.0,2.0,3.0
1659,2.0,4.0,4.0,4.0,363.0,4.0,1.0,2.0,1.0
1661,4.0,4.0,2.0,4.0,1333.0,4.0,1.0,2.0,1.0
1663,2.0,4.0,4.0,4.0,1366.0,4.0,1.0,2.0,1.0
1664,2.0,4.0,2.0,4.0,1666.0,4.0,1.0,2.0,1.0
1665,2.0,4.0,4.0,4.0,420.0,4.0,1.0,2.0,1.0
1667,4.0,4.0,2.0,4.0,2000.0,4.0,3.0,2.0,1.0
1670,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
1673,4.0,4.0,2.0,4.0,1140.0,4.0,3.0,2.0,1.0
1683,2.0,2.0,2.0,4.0,999999999999.0,2.0,1.0,2.0,3.0
1684,2.0,4.0,4.0,4.0,1300.0,4.0,1.0,2.0,3.0
1686,2.0,4.0,2.0,4.0,4666.0,4.0,1.0,2.0,1.0
1687,2.0,4.0,2.0,4.0,1666.0,4.0,1.0,2.0,1.0
1688,2.0,4.0,2.0,4.0,2166.0,4.0,1.0,2.0,3.0
1689,2.0,4.0,4.0,4.0,4750.0,2.0,1.0,2.0,1.0
1691,2.0,4.0,4.0,4.0,583.0,4.0,1.0,2.0,3.0
1692,2.0,4.0,4.0,4.0,0.0,4.0,1.0,2.0,3.0
1695,4.0,4.0,2.0,4.0,254.0,4.0,3.0,2.0,3.0
1696,4.0,4.0,2.0,4.0,364.0,4.0,3.0,2.0,3.0
1697,4.0,4.0,2.0,4.0,678.0,4.0,3.0,2.0,3.0
1699,2.0,4.0,4.0,4.0,335.0,4.0,1.0,2.0,3.0
1702,2.0,4.0,4.0,4.0,225.0,4.0,1.0,2.0,3.0
1708,4.0,4.0,2.0,4.0,1500.0,4.0,3.0,2.0,3.0
1709,4.0,4.0,2.0,4.0,513.0,4.0,3.0,2.0,3.0
1710,2.0,4.0,4.0,4.0,1300.0,4.0,1.0,2.0,3.0
1711,4.0,4.0,2.0,4.0,450.0,4.0,3.0,2.0,3.0
1712,2.0,4.0,2.0,4.0,570.0,4.0,1.0,2.0,3.0
1713,2.0,4.0,4.0,4.0,1500.0,4.0,1.0,2.0,3.0
1714,2.0,4.0,2.0,4.0,650.0,2.0,1.0,2.0,1.0
1716,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
1717,2.0,4.0,4.0,4.0,0.0,4.0,1.0,2.0,3.0
1718,2.0,2.0,2.0,4.0,0.0,2.0,1.0,2.0,1.0
1719,2.0,4.0,4.0,4.0,2250.0,4.0,1.0,2.0,1.0
1720,2.0,4.0,2.0,4.0,1500.0,4.0,1.0,2.0,1.0
1721,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
1724,2.0,4.0,4.0,4.0,6000.0,4.0,1.0,2.0,3.0
1725,4.0,4.0,2.0,4.0,1423.0,4.0,1.0,2.0,1.0
1726,2.0,4.0,4.0,4.0,2800.0,4.0,1.0,2.0,1.0
1729,2.0,2.0,4.0,4.0,500.0,2.0,1.0,2.0,3.0
1730,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,1.0
1732,2.0,4.0,2.0,4.0,1037.0,4.0,1.0,2.0,1.0
1738,2.0,4.0,2.0,4.0,2980.0,4.0,1.0,2.0,1.0
1740,2.0,4.0,2.0,4.0,625.0,4.0,1.0,2.0,1.0
1745,2.0,4.0,2.0,4.0,2875.0,4.0,1.0,2.0,3.0
1752,2.0,4.0,4.0,4.0,340.0,4.0,1.0,2.0,3.0
1753,4.0,4.0,4.0,4.0,400.0,4.0,3.0,2.0,3.0
1755,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
1757,2.0,4.0,2.0,2.0,376.0,2.0,1.0,2.0,3.0
1758,2.0,4.0,4.0,4.0,350.0,4.0,1.0,2.0,3.0
1759,4.0,4.0,4.0,4.0,337.0,4.0,3.0,2.0,3.0
1763,4.0,4.0,4.0,4.0,744.0,4.0,3.0,2.0,3.0
1767,2.0,4.0,4.0,4.0,1350.0,4.0,1.0,2.0,3.0
1769,2.0,4.0,4.0,4.0,339.0,4.0,1.0,4.0,3.0
1770,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,4.0,3.0
1771,2.0,4.0,4.0,4.0,311.0,4.0,1.0,4.0,3.0
1778,2.0,4.0,4.0,4.0,500.0,2.0,1.0,4.0,3.0
1781,2.0,4.0,4.0,4.0,2000.0,4.0,1.0,2.0,3.0
1787,2.0,4.0,4.0,4.0,1633.0,2.0,1.0,2.0,1.0
1788,2.0,4.0,4.0,4.0,1339.0,4.0,1.0,2.0,3.0
1790,2.0,4.0,4.0,4.0,15000.0,4.0,1.0,2.0,3.0
1793,2.0,4.0,4.0,4.0,833.0,4.0,1.0,2.0,3.0
1794,2.0,4.0,2.0,4.0,11350.0,4.0,1.0,2.0,3.0
1817,2.0,4.0,4.0,4.0,500.0,4.0,1.0,4.0,3.0
1819,2.0,4.0,4.0,4.0,1164.0,4.0,1.0,4.0,3.0
1820,2.0,2.0,4.0,4.0,4166.0,2.0,1.0,2.0,1.0
1830,2.0,4.0,4.0,4.0,1850.0,4.0,1.0,2.0,3.0
1831,2.0,4.0,4.0,4.0,726.0,4.0,1.0,4.0,3.0
1832,2.0,4.0,4.0,4.0,2000.0,4.0,1.0,4.0,1.0
1837,2.0,4.0,4.0,4.0,500.0,4.0,1.0,2.0,1.0
1840,2.0,4.0,4.0,4.0,544.0,4.0,1.0,2.0,1.0
1841,2.0,2.0,4.0,4.0,999999999999.0,2.0,1.0,2.0,1.0
1842,2.0,4.0,4.0,4.0,625.0,4.0,1.0,2.0,3.0
1845,2.0,4.0,4.0,4.0,339.0,4.0,1.0,2.0,3.0
1846,2.0,4.0,4.0,4.0,544.0,4.0,1.0,2.0,3.0
1848,2.0,4.0,4.0,4.0,1192.0,4.0,1.0,2.0,3.0
1858,4.0,4.0,2.0,4.0,375.0,4.0,3.0,2.0,3.0
1860,2.0,4.0,4.0,4.0,340.0,4.0,1.0,2.0,3.0
1868,2.0,2.0,4.0,4.0,620.0,2.0,1.0,2.0,3.0
1870,2.0,4.0,4.0,4.0,619.0,2.0,1.0,2.0,1.0
1871,2.0,4.0,4.0,4.0,1340.0,4.0,1.0,2.0,3.0
1874,2.0,4.0,4.0,4.0,282.0,4.0,1.0,2.0,3.0
1876,4.0,4.0,2.0,4.0,396.0,4.0,3.0,2.0,3.0
1877,2.0,4.0,4.0,4.0,296.0,4.0,1.0,2.0,3.0
1881,2.0,4.0,4.0,4.0,1043.0,4.0,1.0,2.0,3.0
1883,2.0,4.0,4.0,4.0,389.0,4.0,1.0,2.0,3.0
1885,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
1886,2.0,4.0,2.0,2.0,1559.0,4.0,1.0,2.0,1.0
1887,2.0,4.0,4.0,4.0,466.0,4.0,1.0,2.0,3.0
1890,2.0,4.0,2.0,4.0,892.0,4.0,1.0,2.0,3.0
1900,2.0,4.0,4.0,4.0,932.0,4.0,1.0,2.0,3.0
1907,2.0,4.0,4.0,4.0,392.0,4.0,1.0,4.0,3.0
1922,2.0,4.0,4.0,4.0,689.0,4.0,1.0,2.0,3.0
1924,2.0,4.0,2.0,4.0,2066.0,4.0,1.0,2.0,1.0
1926,2.0,4.0,4.0,4.0,1100.0,4.0,1.0,2.0,3.0
1927,2.0,4.0,2.0,4.0,1533.0,4.0,1.0,2.0,1.0
1929,2.0,4.0,2.0,4.0,1610.0,4.0,1.0,2.0,1.0
1933,4.0,4.0,2.0,4.0,1020.0,4.0,3.0,2.0,3.0
1934,2.0,4.0,2.0,4.0,3500.0,4.0,1.0,2.0,1.0
1936,2.0,2.0,2.0,4.0,700.0,2.0,1.0,2.0,3.0
1938,2.0,4.0,2.0,4.0,550.0,4.0,1.0,2.0,3.0
1944,2.0,4.0,2.0,4.0,800.0,4.0,1.0,2.0,3.0
1948,2.0,4.0,4.0,4.0,1332.0,4.0,1.0,2.0,1.0
1950,4.0,4.0,2.0,4.0,162.0,4.0,3.0,2.0,3.0
1953,2.0,4.0,4.0,4.0,4000.0,4.0,1.0,2.0,3.0
1954,2.0,4.0,4.0,4.0,716.0,4.0,1.0,2.0,3.0
1957,2.0,2.0,2.0,4.0,2606.0,2.0,1.0,2.0,1.0
1958,2.0,2.0,4.0,4.0,715.0,2.0,1.0,2.0,3.0
1959,2.0,4.0,4.0,4.0,948.0,4.0,1.0,2.0,3.0
1964,2.0,4.0,2.0,4.0,330.0,4.0,1.0,2.0,1.0
1965,2.0,4.0,2.0,4.0,3733.0,4.0,1.0,2.0,1.0
1967,2.0,4.0,4.0,4.0,1104.0,4.0,1.0,2.0,3.0
1968,2.0,4.0,2.0,4.0,2566.0,4.0,1.0,2.0,1.0
1971,4.0,4.0,2.0,4.0,0.0,4.0,3.0,2.0,3.0
1973,2.0,4.0,4.0,4.0,300.0,4.0,1.0,2.0,3.0
1974,2.0,4.0,4.0,4.0,0.0,4.0,1.0,2.0,3.0
1978,2.0,4.0,4.0,4.0,1550.0,4.0,1.0,2.0,3.0
1980,2.0,4.0,2.0,4.0,1883.0,2.0,1.0,2.0,1.0
1981,2.0,4.0,4.0,4.0,350.0,4.0,1.0,2.0,3.0
1985,2.0,4.0,4.0,4.0,1078.0,4.0,1.0,4.0,3.0
1989,2.0,4.0,4.0,4.0,1226.0,4.0,1.0,2.0,3.0
1990,2.0,4.0,4.0,4.0,666.0,4.0,1.0,2.0,3.0
1992,4.0,4.0,2.0,4.0,2100.0,4.0,3.0,2.0,3.0
1998,2.0,4.0,2.0,4.0,589.0,4.0,1.0,2.0,3.0
1999,2.0,4.0,4.0,4.0,1183.0,4.0,1.0,2.0,3.0
2006,2.0,4.0,4.0,4.0,759.0,4.0,1.0,2.0,3.0
2014,4.0,2.0,4.0,4.0,566.0,2.0,3.0,2.0,3.0
2015,2.0,4.0,2.0,4.0,1125.0,4.0,1.0,2.0,3.0
2016,2.0,4.0,2.0,4.0,791.0,4.0,1.0,2.0,3.0
2018,2.0,2.0,4.0,4.0,11500.0,2.0,1.0,2.0,3.0
2022,2.0,4.0,2.0,4.0,1228.0,4.0,1.0,2.0,3.0
2024,2.0,2.0,4.0,4.0,1833.0,2.0,1.0,2.0,1.0
2025,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,3.0
2028,2.0,2.0,2.0,4.0,2200.0,2.0,1.0,2.0,1.0
2029,2.0,4.0,2.0,4.0,2516.0,4.0,1.0,2.0,1.0
2031,2.0,2.0,2.0,2.0,7733.0,2.0,1.0,2.0,1.0
2032,2.0,4.0,4.0,4.0,1460.0,4.0,1.0,2.0,3.0
2033,2.0,4.0,4.0,2.0,1126.0,4.0,1.0,2.0,1.0
2034,2.0,4.0,4.0,4.0,4000.0,4.0,1.0,2.0,3.0
2035,2.0,4.0,4.0,4.0,610.0,4.0,1.0,2.0,3.0
2038,2.0,2.0,2.0,4.0,766.0,2.0,1.0,2.0,3.0
2040,2.0,4.0,2.0,4.0,2675.0,4.0,1.0,2.0,1.0
2043,2.0,4.0,4.0,4.0,1130.0,4.0,1.0,2.0,3.0
2045,4.0,4.0,2.0,2.0,4669.0,4.0,3.0,2.0,1.0
2047,2.0,4.0,2.0,4.0,380.0,4.0,1.0,2.0,1.0
2050,2.0,4.0,4.0,4.0,512.0,4.0,1.0,2.0,3.0
2052,4.0,4.0,2.0,4.0,1333.0,4.0,3.0,2.0,3.0
2053,2.0,4.0,4.0,4.0,1075.0,4.0,1.0,2.0,3.0
2056,2.0,4.0,2.0,4.0,1325.0,4.0,1.0,2.0,1.0
2059,2.0,4.0,4.0,2.0,900.0,2.0,1.0,2.0,1.0
2060,2.0,4.0,4.0,4.0,1000.0,4.0,1.0,2.0,3.0
2061,2.0,4.0,2.0,4.0,258.0,4.0,1.0,2.0,3.0
2064,2.0,4.0,2.0,4.0,1333.0,4.0,1.0,2.0,1.0
2065,2.0,4.0,4.0,4.0,2000.0,4.0,1.0,2.0,3.0
2067,2.0,4.0,4.0,4.0,370.0,4.0,1.0,2.0,3.0
2068,2.0,4.0,4.0,4.0,1089.0,2.0,1.0,4.0,3.0
2070,4.0,4.0,2.0,4.0,800.0,4.0,1.0,2.0,3.0
2073,2.0,2.0,2.0,2.0,1059.0,2.0,1.0,2.0,1.0
2075,4.0,4.0,2.0,4.0,257.0,4.0,3.0,2.0,3.0
2084,2.0,4.0,4.0,4.0,25.0,4.0,1.0,2.0,3.0
2089,2.0,4.0,4.0,4.0,840.0,4.0,1.0,2.0,1.0
2090,2.0,4.0,4.0,4.0,650.0,4.0,1.0,2.0,3.0
2092,2.0,4.0,2.0,4.0,1600.0,4.0,1.0,2.0,3.0
2093,2.0,4.0,4.0,4.0,1289.0,4.0,1.0,2.0,1.0
2095,2.0,2.0,2.0,2.0,1500.0,2.0,1.0,2.0,1.0
2100,2.0,4.0,4.0,4.0,492.0,4.0,1.0,2.0,3.0
2103,2.0,4.0,4.0,2.0,633.0,4.0,1.0,2.0,1.0
2107,2.0,4.0,4.0,4.0,452.0,4.0,1.0,2.0,3.0
2110,2.0,4.0,4.0,4.0,992.0,4.0,1.0,2.0,3.0
2112,2.0,4.0,2.0,4.0,1000.0,4.0,1.0,2.0,1.0
2115,2.0,4.0,4.0,4.0,871.0,4.0,1.0,2.0,1.0
2119,2.0,2.0,2.0,2.0,3750.0,2.0,1.0,2.0,1.0
2121,2.0,4.0,2.0,2.0,1360.0,4.0,1.0,2.0,1.0
2123,2.0,4.0,4.0,4.0,1400.0,4.0,1.0,2.0,3.0
2124,2.0,4.0,2.0,4.0,3125.0,2.0,1.0,2.0,3.0
2127,2.0,4.0,2.0,4.0,1030.0,4.0,1.0,2.0,1.0
2129,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
2130,2.0,4.0,2.0,4.0,1124.0,4.0,1.0,2.0,1.0
2132,2.0,4.0,4.0,4.0,1773.0,4.0,1.0,2.0,1.0
2133,2.0,4.0,4.0,4.0,2800.0,4.0,1.0,2.0,3.0
2137,2.0,4.0,4.0,4.0,1216.0,4.0,1.0,2.0,3.0
2139,2.0,4.0,4.0,4.0,1600.0,4.0,1.0,2.0,3.0
2140,2.0,4.0,4.0,4.0,675.0,4.0,1.0,2.0,3.0
2141,2.0,4.0,2.0,4.0,1300.0,4.0,1.0,2.0,1.0
2142,2.0,4.0,4.0,4.0,416.0,4.0,1.0,2.0,3.0
2143,2.0,4.0,4.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
2145,2.0,4.0,2.0,4.0,642.0,4.0,1.0,2.0,3.0
2146,2.0,4.0,4.0,4.0,1016.0,4.0,1.0,2.0,3.0
2147,4.0,4.0,2.0,4.0,505.0,4.0,3.0,2.0,3.0
2149,2.0,4.0,4.0,4.0,794.0,4.0,1.0,2.0,3.0
2151,2.0,2.0,2.0,4.0,916.0,2.0,1.0,2.0,1.0
2155,2.0,4.0,4.0,4.0,1100.0,4.0,1.0,2.0,3.0
2161,2.0,4.0,4.0,4.0,0.0,4.0,1.0,2.0,3.0
2162,2.0,4.0,4.0,4.0,1450.0,4.0,1.0,2.0,1.0
2163,2.0,4.0,4.0,4.0,1666.0,4.0,1.0,2.0,3.0
2164,2.0,4.0,4.0,4.0,1750.0,4.0,1.0,2.0,1.0
2166,2.0,4.0,4.0,4.0,1169.0,4.0,1.0,2.0,3.0
2167,2.0,2.0,2.0,4.0,2166.0,2.0,1.0,2.0,1.0
2168,2.0,4.0,2.0,4.0,7200.0,4.0,1.0,2.0,1.0
2169,2.0,4.0,4.0,4.0,750.0,4.0,1.0,2.0,3.0
2170,2.0,4.0,4.0,4.0,1040.0,4.0,1.0,2.0,1.0
2175,2.0,4.0,4.0,4.0,340.0,4.0,1.0,2.0,3.0
2184,2.0,4.0,4.0,4.0,1650.0,4.0,1.0,2.0,3.0
2187,2.0,4.0,4.0,4.0,619.0,4.0,1.0,2.0,3.0
2198,2.0,4.0,4.0,4.0,791.0,4.0,1.0,2.0,3.0
2199,2.0,4.0,4.0,4.0,505.0,4.0,1.0,2.0,3.0
2211,2.0,4.0,4.0,4.0,625.0,4.0,1.0,4.0,3.0
2222,2.0,4.0,4.0,4.0,1293.0,4.0,1.0,2.0,3.0
2232,2.0,4.0,4.0,4.0,766.0,4.0,1.0,2.0,3.0
2234,2.0,4.0,4.0,4.0,925.0,4.0,1.0,2.0,3.0
2255,2.0,4.0,4.0,4.0,876.0,4.0,1.0,2.0,3.0
2258,2.0,4.0,4.0,4.0,270.0,4.0,1.0,2.0,3.0
2261,2.0,4.0,4.0,4.0,229.0,4.0,1.0,2.0,3.0
2262,2.0,4.0,4.0,4.0,718.0,4.0,1.0,2.0,1.0
2263,2.0,4.0,4.0,4.0,675.0,4.0,1.0,2.0,3.0
2267,2.0,4.0,4.0,4.0,1059.0,4.0,1.0,2.0,3.0
2270,2.0,4.0,2.0,4.0,678.0,4.0,1.0,2.0,3.0
2272,2.0,4.0,4.0,4.0,469.0,4.0,1.0,2.0,3.0
2273,2.0,4.0,4.0,4.0,1033.0,4.0,1.0,2.0,3.0
2285,2.0,4.0,4.0,4.0,283.0,4.0,1.0,2.0,3.0
2316,2.0,4.0,4.0,4.0,933.0,4.0,1.0,4.0,3.0
2325,2.0,4.0,4.0,4.0,792.0,4.0,1.0,4.0,3.0
2331,2.0,4.0,4.0,4.0,1350.0,4.0,1.0,4.0,3.0
2335,2.0,4.0,4.0,4.0,400.0,4.0,1.0,4.0,3.0
2336,2.0,4.0,4.0,4.0,937.0,4.0,1.0,2.0,3.0
2350,2.0,4.0,4.0,4.0,270.0,4.0,1.0,2.0,3.0
2351,2.0,4.0,4.0,4.0,400.0,4.0,1.0,2.0,3.0
2358,2.0,4.0,4.0,4.0,1014.0,4.0,1.0,2.0,3.0
2365,4.0,4.0,2.0,4.0,690.0,4.0,1.0,2.0,3.0
2367,4.0,4.0,2.0,4.0,540.0,4.0,3.0,2.0,3.0
2369,2.0,4.0,4.0,4.0,212.0,4.0,1.0,2.0,3.0
2390,2.0,4.0,4.0,4.0,670.0,4.0,1.0,2.0,3.0
2395,2.0,2.0,4.0,4.0,1666.0,2.0,1.0,2.0,3.0
2411,2.0,4.0,4.0,4.0,1733.0,4.0,1.0,2.0,3.0
2419,4.0,4.0,2.0,4.0,508.0,4.0,3.0,2.0,3.0
2424,2.0,4.0,4.0,4.0,589.0,4.0,1.0,2.0,3.0
2426,2.0,4.0,4.0,4.0,678.0,4.0,1.0,2.0,3.0
2430,2.0,4.0,4.0,4.0,623.0,4.0,1.0,2.0,3.0
2452,2.0,2.0,4.0,4.0,14000.0,2.0,1.0,2.0,1.0
2459,2.0,4.0,4.0,4.0,2339.0,4.0,1.0,2.0,3.0
2460,2.0,4.0,4.0,4.0,1139.0,4.0,1.0,2.0,3.0
2464,4.0,2.0,4.0,4.0,677.0,2.0,3.0,2.0,3.0
2468,2.0,4.0,4.0,4.0,1350.0,4.0,1.0,4.0,3.0
2481,2.0,4.0,4.0,4.0,700.0,4.0,1.0,2.0,3.0
2487,4.0,4.0,2.0,4.0,800.0,4.0,3.0,2.0,3.0
2504,4.0,4.0,2.0,4.0,1618.0,4.0,3.0,2.0,3.0
2505,4.0,4.0,2.0,4.0,325.0,4.0,3.0,2.0,3.0
2507,2.0,4.0,4.0,4.0,2500.0,4.0,1.0,2.0,3.0
2510,4.0,2.0,4.0,4.0,410.0,2.0,3.0,2.0,3.0
