,Acessa internet do microcomputador,Para acessar à Internet utiliza-se tablet,Para acessar à Internet utiliza-se telefone celular,Para acessar à Internet utiliza-se tv,Rendimento mensal domiciliar per capita,Tem Tablet,Tem microcomputador,Tem telefone móvel celular,Tem televisão por assinatura
115509,2.0,4.0,2.0,2.0,1833.0,4.0,1.0,2.0,1.0
115510,2.0,2.0,2.0,4.0,1200.0,2.0,1.0,2.0,1.0
115511,2.0,4.0,2.0,4.0,650.0,4.0,1.0,2.0,3.0
115514,2.0,4.0,2.0,4.0,1933.0,4.0,1.0,2.0,1.0
115515,2.0,4.0,2.0,4.0,1450.0,4.0,1.0,2.0,1.0
115517,2.0,2.0,2.0,2.0,1625.0,2.0,1.0,2.0,1.0
115525,2.0,4.0,2.0,4.0,650.0,4.0,1.0,2.0,3.0
115529,2.0,4.0,2.0,4.0,1000.0,4.0,1.0,2.0,1.0
115531,2.0,4.0,2.0,4.0,1050.0,4.0,1.0,2.0,3.0
115534,2.0,4.0,2.0,4.0,1750.0,4.0,1.0,2.0,1.0
115536,2.0,2.0,2.0,2.0,10088.0,2.0,1.0,2.0,1.0
115537,2.0,2.0,2.0,2.0,4500.0,2.0,1.0,2.0,1.0
115539,2.0,2.0,2.0,4.0,14000.0,2.0,1.0,2.0,1.0
115540,2.0,2.0,2.0,2.0,1750.0,2.0,1.0,2.0,1.0
115541,2.0,4.0,2.0,4.0,1300.0,4.0,1.0,2.0,3.0
115545,4.0,4.0,2.0,4.0,666.0,4.0,3.0,2.0,3.0
115547,2.0,4.0,2.0,4.0,1880.0,4.0,1.0,2.0,3.0
115549,4.0,4.0,2.0,4.0,1200.0,4.0,3.0,2.0,1.0
115550,2.0,4.0,4.0,4.0,2643.0,2.0,1.0,2.0,1.0
115551,2.0,4.0,2.0,4.0,1500.0,4.0,1.0,2.0,3.0
115553,2.0,4.0,2.0,4.0,520.0,2.0,1.0,2.0,1.0
115554,2.0,2.0,2.0,2.0,1250.0,2.0,1.0,2.0,1.0
115556,4.0,4.0,2.0,4.0,525.0,4.0,1.0,2.0,3.0
115558,2.0,4.0,2.0,4.0,600.0,4.0,1.0,2.0,1.0
115559,2.0,4.0,2.0,4.0,526.0,4.0,1.0,2.0,1.0
115560,2.0,2.0,2.0,4.0,2395.0,2.0,1.0,2.0,1.0
115561,2.0,4.0,2.0,4.0,1101.0,4.0,1.0,2.0,3.0
115562,2.0,4.0,2.0,4.0,2533.0,2.0,1.0,2.0,1.0
115563,2.0,4.0,2.0,4.0,1700.0,4.0,1.0,2.0,3.0
115564,2.0,4.0,4.0,4.0,3000.0,4.0,1.0,4.0,3.0
115565,2.0,4.0,2.0,4.0,766.0,4.0,1.0,2.0,3.0
115566,2.0,4.0,4.0,4.0,333.0,4.0,1.0,2.0,3.0
115567,2.0,2.0,2.0,4.0,1175.0,2.0,1.0,2.0,1.0
115568,2.0,4.0,2.0,4.0,1300.0,4.0,1.0,2.0,1.0
115569,4.0,4.0,2.0,4.0,1600.0,4.0,3.0,2.0,1.0
115571,2.0,4.0,4.0,4.0,1194.0,4.0,1.0,2.0,3.0
115572,4.0,4.0,2.0,4.0,1200.0,4.0,1.0,2.0,1.0
115574,2.0,2.0,2.0,4.0,833.0,2.0,1.0,2.0,1.0
115575,2.0,4.0,2.0,4.0,1350.0,4.0,1.0,2.0,3.0
115577,2.0,4.0,2.0,4.0,1006.0,4.0,1.0,2.0,3.0
115579,2.0,4.0,2.0,4.0,1125.0,4.0,1.0,2.0,1.0
115581,2.0,2.0,2.0,2.0,157.0,2.0,1.0,2.0,1.0
115583,2.0,4.0,2.0,4.0,1663.0,4.0,1.0,2.0,3.0
115585,2.0,4.0,2.0,4.0,1175.0,4.0,1.0,2.0,1.0
115586,2.0,4.0,2.0,4.0,2166.0,4.0,1.0,2.0,1.0
115589,2.0,4.0,2.0,2.0,2100.0,4.0,1.0,2.0,1.0
115592,2.0,2.0,2.0,2.0,2500.0,2.0,1.0,2.0,1.0
115593,2.0,4.0,2.0,4.0,1150.0,4.0,1.0,2.0,3.0
115594,2.0,2.0,2.0,2.0,2400.0,2.0,1.0,2.0,1.0
115595,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
115596,2.0,4.0,2.0,2.0,3729.0,2.0,1.0,2.0,1.0
115597,2.0,4.0,2.0,4.0,1400.0,4.0,1.0,2.0,3.0
115599,2.0,4.0,2.0,2.0,999999999999.0,4.0,1.0,2.0,1.0
115600,2.0,4.0,2.0,4.0,450.0,2.0,1.0,2.0,1.0
115601,2.0,4.0,2.0,4.0,5650.0,4.0,1.0,2.0,1.0
115604,4.0,4.0,2.0,4.0,2000.0,4.0,3.0,2.0,3.0
115605,2.0,4.0,2.0,4.0,1875.0,4.0,1.0,2.0,3.0
115607,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
115608,2.0,2.0,2.0,2.0,833.0,2.0,1.0,2.0,3.0
115609,4.0,4.0,2.0,4.0,550.0,4.0,3.0,2.0,3.0
115610,2.0,4.0,2.0,4.0,366.0,4.0,1.0,2.0,3.0
115612,2.0,4.0,4.0,2.0,999999999999.0,4.0,1.0,2.0,3.0
115614,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,1.0
115615,4.0,4.0,2.0,4.0,999999999999.0,4.0,3.0,2.0,3.0
115616,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
115619,2.0,2.0,2.0,4.0,1000.0,2.0,1.0,2.0,3.0
115621,2.0,4.0,2.0,4.0,1533.0,4.0,1.0,2.0,3.0
115622,4.0,4.0,2.0,4.0,750.0,4.0,1.0,2.0,3.0
115623,4.0,4.0,2.0,4.0,625.0,4.0,1.0,2.0,3.0
115626,2.0,2.0,2.0,4.0,612.0,2.0,1.0,2.0,3.0
115627,4.0,4.0,2.0,4.0,383.0,4.0,3.0,2.0,1.0
115629,4.0,4.0,2.0,4.0,445.0,4.0,3.0,2.0,3.0
115632,4.0,4.0,2.0,4.0,1433.0,4.0,3.0,2.0,3.0
115633,4.0,2.0,2.0,2.0,696.0,2.0,3.0,2.0,1.0
115634,4.0,4.0,2.0,4.0,1393.0,4.0,3.0,2.0,3.0
115635,2.0,4.0,2.0,4.0,1267.0,4.0,1.0,2.0,3.0
115636,4.0,4.0,2.0,4.0,625.0,4.0,1.0,2.0,3.0
115637,4.0,4.0,2.0,4.0,833.0,4.0,1.0,2.0,3.0
115638,4.0,4.0,2.0,4.0,583.0,4.0,3.0,2.0,3.0
115642,2.0,4.0,2.0,4.0,1212.0,4.0,1.0,2.0,1.0
115643,2.0,4.0,2.0,4.0,795.0,4.0,1.0,2.0,3.0
115650,4.0,4.0,2.0,4.0,1100.0,4.0,3.0,2.0,3.0
115651,2.0,2.0,2.0,4.0,1087.0,2.0,1.0,2.0,3.0
115652,2.0,4.0,2.0,4.0,1400.0,4.0,1.0,2.0,3.0
115653,2.0,4.0,2.0,4.0,2900.0,4.0,1.0,2.0,1.0
115654,2.0,4.0,2.0,4.0,600.0,4.0,1.0,2.0,3.0
115655,2.0,4.0,2.0,4.0,937.0,4.0,1.0,2.0,3.0
115656,2.0,2.0,2.0,4.0,825.0,2.0,1.0,2.0,1.0
115659,4.0,4.0,2.0,4.0,660.0,4.0,1.0,2.0,3.0
115665,2.0,4.0,2.0,4.0,999999999999.0,4.0,1.0,2.0,3.0
115666,4.0,4.0,2.0,4.0,1500.0,4.0,1.0,2.0,1.0
115667,2.0,2.0,2.0,4.0,704.0,2.0,1.0,2.0,3.0
115670,4.0,4.0,2.0,4.0,1200.0,4.0,3.0,2.0,3.0
115672,2.0,4.0,2.0,4.0,1200.0,4.0,1.0,2.0,3.0
115676,2.0,4.0,2.0,4.0,1400.0,4.0,1.0,2.0,1.0
115678,2.0,4.0,2.0,4.0,355.0,4.0,1.0,2.0,1.0
115681,4.0,4.0,2.0,4.0,680.0,4.0,3.0,2.0,1.0
115682,2.0,2.0,2.0,4.0,1566.0,2.0,1.0,2.0,1.0
115686,2.0,4.0,2.0,4.0,1333.0,4.0,1.0,2.0,3.0
115690,4.0,4.0,2.0,4.0,333.0,4.0,3.0,2.0,3.0
115693,4.0,4.0,2.0,4.0,314.0,4.0,3.0,2.0,3.0
115696,4.0,4.0,2.0,4.0,475.0,4.0,1.0,2.0,3.0
115698,2.0,4.0,2.0,4.0,716.0,4.0,1.0,2.0,3.0
115699,2.0,4.0,2.0,4.0,1062.0,4.0,1.0,2.0,1.0
115701,4.0,4.0,2.0,4.0,505.0,4.0,3.0,2.0,3.0
115703,2.0,4.0,2.0,4.0,375.0,4.0,1.0,2.0,1.0
115704,4.0,4.0,2.0,4.0,599.0,4.0,3.0,2.0,3.0
115705,4.0,4.0,2.0,4.0,314.0,4.0,3.0,2.0,3.0
115708,2.0,2.0,2.0,4.0,1275.0,2.0,1.0,2.0,1.0
115709,2.0,4.0,2.0,4.0,500.0,4.0,1.0,2.0,3.0
115713,4.0,4.0,2.0,4.0,375.0,4.0,3.0,2.0,3.0
115714,4.0,2.0,2.0,4.0,850.0,2.0,3.0,2.0,3.0
115720,2.0,4.0,4.0,4.0,625.0,4.0,1.0,2.0,3.0
115723,4.0,4.0,2.0,4.0,2600.0,4.0,3.0,2.0,3.0
115725,4.0,4.0,2.0,4.0,1284.0,4.0,1.0,2.0,3.0
115726,2.0,4.0,2.0,4.0,669.0,4.0,1.0,2.0,3.0
115727,2.0,4.0,2.0,4.0,894.0,4.0,1.0,2.0,3.0
115728,2.0,4.0,2.0,4.0,1500.0,4.0,1.0,2.0,3.0
115730,2.0,2.0,2.0,4.0,1000.0,2.0,1.0,2.0,1.0
115734,2.0,4.0,2.0,4.0,500.0,4.0,1.0,2.0,3.0
115738,4.0,4.0,2.0,4.0,383.0,4.0,3.0,2.0,3.0
115744,4.0,4.0,2.0,4.0,1000.0,4.0,1.0,2.0,3.0
115746,4.0,4.0,2.0,4.0,300.0,4.0,1.0,2.0,3.0
115751,2.0,4.0,2.0,4.0,1122.0,4.0,1.0,2.0,3.0
115752,4.0,4.0,2.0,4.0,2250.0,4.0,3.0,2.0,3.0
115755,2.0,4.0,4.0,4.0,329.0,4.0,1.0,2.0,3.0
115758,2.0,4.0,2.0,4.0,1500.0,4.0,1.0,2.0,3.0
115759,4.0,4.0,2.0,4.0,396.0,4.0,1.0,2.0,3.0
115760,2.0,2.0,2.0,4.0,1520.0,2.0,1.0,2.0,3.0
115761,2.0,4.0,2.0,4.0,580.0,4.0,1.0,2.0,3.0
115762,4.0,4.0,2.0,4.0,1592.0,4.0,3.0,2.0,3.0
115763,4.0,4.0,2.0,4.0,2360.0,4.0,3.0,2.0,3.0
115764,2.0,2.0,2.0,4.0,966.0,2.0,1.0,2.0,3.0
115765,4.0,4.0,2.0,4.0,679.0,4.0,3.0,2.0,3.0
115767,2.0,2.0,2.0,2.0,1000.0,2.0,1.0,2.0,3.0
115769,2.0,4.0,2.0,4.0,1770.0,4.0,1.0,2.0,3.0
115770,4.0,4.0,2.0,4.0,750.0,4.0,1.0,2.0,3.0
115771,4.0,2.0,4.0,4.0,2418.0,2.0,3.0,2.0,3.0
115775,2.0,4.0,4.0,4.0,1044.0,4.0,1.0,2.0,3.0
115777,4.0,4.0,2.0,4.0,403.0,4.0,3.0,2.0,3.0
115779,4.0,4.0,2.0,4.0,1025.0,4.0,3.0,2.0,3.0
115780,4.0,4.0,2.0,4.0,457.0,4.0,3.0,2.0,3.0
115784,4.0,4.0,2.0,4.0,1100.0,4.0,3.0,2.0,3.0
115786,4.0,4.0,2.0,4.0,1154.0,4.0,3.0,2.0,1.0
115790,4.0,4.0,2.0,4.0,1500.0,4.0,3.0,2.0,3.0
115792,4.0,4.0,2.0,4.0,115.0,2.0,3.0,2.0,3.0
115794,4.0,4.0,2.0,4.0,262.0,4.0,3.0,2.0,3.0
115796,2.0,2.0,2.0,4.0,1800.0,2.0,1.0,2.0,1.0
115797,2.0,4.0,4.0,4.0,382.0,4.0,1.0,2.0,3.0
115800,4.0,4.0,2.0,4.0,866.0,4.0,3.0,2.0,3.0
115805,4.0,4.0,2.0,4.0,661.0,4.0,3.0,2.0,3.0
115809,2.0,4.0,2.0,4.0,540.0,4.0,1.0,2.0,3.0
115812,4.0,4.0,2.0,4.0,1300.0,4.0,3.0,2.0,3.0
115815,4.0,4.0,2.0,4.0,600.0,4.0,1.0,2.0,3.0
115819,2.0,2.0,2.0,2.0,666.0,2.0,1.0,2.0,3.0
115820,4.0,4.0,2.0,4.0,1000.0,4.0,1.0,2.0,3.0
115826,2.0,4.0,2.0,4.0,1354.0,4.0,1.0,2.0,3.0
115829,4.0,4.0,2.0,4.0,583.0,4.0,3.0,2.0,3.0
115836,4.0,4.0,2.0,4.0,80.0,4.0,3.0,2.0,3.0
115838,2.0,4.0,2.0,4.0,0.0,4.0,1.0,2.0,3.0
115844,4.0,4.0,2.0,4.0,57.0,4.0,3.0,2.0,3.0
115845,4.0,4.0,2.0,4.0,850.0,4.0,3.0,2.0,3.0
115849,2.0,2.0,2.0,4.0,575.0,2.0,1.0,2.0,3.0
115851,2.0,4.0,2.0,4.0,1040.0,4.0,1.0,2.0,1.0
115852,2.0,4.0,2.0,4.0,2500.0,4.0,1.0,2.0,1.0
115853,2.0,4.0,2.0,4.0,900.0,4.0,1.0,2.0,1.0
115855,4.0,4.0,2.0,4.0,1800.0,4.0,1.0,2.0,3.0
115856,2.0,2.0,2.0,4.0,875.0,2.0,1.0,2.0,1.0
115857,4.0,4.0,2.0,4.0,500.0,4.0,3.0,2.0,3.0
115861,2.0,4.0,2.0,4.0,6294.0,4.0,1.0,2.0,1.0
115863,4.0,4.0,2.0,4.0,2350.0,4.0,3.0,2.0,1.0
115866,2.0,2.0,2.0,4.0,1066.0,2.0,1.0,2.0,1.0
115868,4.0,4.0,2.0,4.0,300.0,4.0,3.0,2.0,3.0
115869,2.0,4.0,4.0,4.0,1696.0,2.0,1.0,2.0,3.0
115870,4.0,2.0,2.0,4.0,1375.0,2.0,3.0,2.0,1.0
115872,2.0,4.0,4.0,4.0,3100.0,4.0,1.0,2.0,3.0
115873,2.0,4.0,2.0,4.0,1756.0,4.0,1.0,2.0,1.0
115875,2.0,2.0,2.0,4.0,7788.0,2.0,1.0,2.0,3.0
115876,4.0,4.0,2.0,4.0,23500.0,4.0,3.0,2.0,1.0
115879,2.0,2.0,2.0,4.0,320.0,2.0,1.0,2.0,1.0
115880,2.0,4.0,4.0,4.0,2266.0,4.0,1.0,2.0,1.0
115881,4.0,4.0,2.0,4.0,1496.0,4.0,3.0,2.0,3.0
115882,4.0,2.0,2.0,4.0,597.0,2.0,3.0,2.0,1.0
115885,2.0,4.0,2.0,4.0,500.0,4.0,1.0,2.0,3.0
115887,2.0,4.0,2.0,4.0,625.0,4.0,1.0,2.0,1.0
115894,2.0,2.0,2.0,4.0,1851.0,2.0,1.0,2.0,3.0
115896,4.0,4.0,2.0,4.0,1000.0,4.0,3.0,2.0,3.0
115906,4.0,4.0,2.0,4.0,220.0,4.0,3.0,2.0,3.0
115912,4.0,4.0,2.0,4.0,494.0,4.0,1.0,2.0,3.0
115916,2.0,2.0,2.0,4.0,666.0,2.0,1.0,2.0,3.0
115919,2.0,4.0,2.0,4.0,875.0,4.0,1.0,2.0,3.0
115923,4.0,2.0,2.0,4.0,400.0,2.0,1.0,2.0,3.0
115932,4.0,4.0,2.0,4.0,36.0,4.0,3.0,2.0,3.0
115946,2.0,2.0,2.0,4.0,3425.0,2.0,1.0,2.0,1.0
115948,2.0,4.0,2.0,4.0,842.0,4.0,1.0,2.0,3.0
115951,2.0,4.0,2.0,4.0,1066.0,4.0,1.0,2.0,1.0
115955,2.0,4.0,2.0,4.0,166.0,4.0,1.0,2.0,3.0
115956,2.0,4.0,2.0,4.0,531.0,4.0,1.0,2.0,3.0
115964,2.0,4.0,2.0,2.0,484.0,4.0,1.0,2.0,3.0
115966,4.0,4.0,2.0,4.0,333.0,4.0,3.0,2.0,3.0
115967,2.0,4.0,4.0,4.0,2025.0,4.0,1.0,2.0,3.0
115974,2.0,4.0,2.0,4.0,680.0,2.0,1.0,2.0,3.0
115976,2.0,4.0,2.0,4.0,4500.0,4.0,1.0,2.0,3.0
115977,4.0,4.0,2.0,4.0,622.0,4.0,3.0,2.0,3.0
115979,2.0,2.0,2.0,2.0,1120.0,2.0,1.0,2.0,1.0
115980,2.0,4.0,2.0,4.0,1750.0,4.0,1.0,2.0,1.0
115990,2.0,4.0,2.0,4.0,470.0,4.0,1.0,2.0,3.0
115991,2.0,4.0,2.0,4.0,225.0,4.0,1.0,2.0,3.0
115992,4.0,4.0,2.0,4.0,400.0,4.0,3.0,2.0,3.0
115993,2.0,4.0,4.0,4.0,929.0,4.0,1.0,2.0,3.0
115996,2.0,2.0,2.0,4.0,2367.0,2.0,1.0,2.0,1.0
115999,2.0,4.0,2.0,4.0,2288.0,4.0,1.0,2.0,1.0
116002,2.0,2.0,2.0,4.0,862.0,2.0,1.0,2.0,3.0
116003,2.0,4.0,2.0,4.0,1075.0,4.0,1.0,2.0,3.0
116005,4.0,4.0,2.0,4.0,822.0,4.0,3.0,2.0,3.0
116008,4.0,4.0,2.0,4.0,1066.0,4.0,3.0,2.0,3.0
116011,4.0,4.0,2.0,4.0,561.0,4.0,3.0,2.0,3.0
116015,2.0,4.0,2.0,4.0,3500.0,4.0,1.0,2.0,1.0
116016,2.0,4.0,2.0,4.0,4400.0,4.0,1.0,2.0,1.0
116017,4.0,4.0,2.0,4.0,489.0,4.0,1.0,2.0,3.0
116021,2.0,2.0,2.0,2.0,1560.0,2.0,1.0,2.0,3.0
116024,2.0,4.0,4.0,4.0,566.0,4.0,1.0,2.0,3.0
116025,2.0,4.0,4.0,4.0,833.0,4.0,1.0,2.0,3.0
116027,2.0,4.0,2.0,4.0,2600.0,4.0,1.0,2.0,3.0
116028,2.0,4.0,2.0,4.0,1200.0,4.0,1.0,2.0,3.0
116030,2.0,4.0,2.0,2.0,342.0,4.0,1.0,2.0,3.0
116031,2.0,2.0,2.0,4.0,2666.0,2.0,1.0,2.0,3.0
116032,4.0,4.0,2.0,4.0,165.0,4.0,3.0,2.0,3.0
116040,4.0,4.0,2.0,4.0,650.0,4.0,3.0,2.0,1.0
116045,4.0,4.0,2.0,4.0,200.0,4.0,3.0,2.0,3.0
116046,4.0,4.0,2.0,4.0,1217.0,4.0,3.0,2.0,1.0
116048,4.0,4.0,2.0,4.0,1042.0,4.0,3.0,2.0,3.0
116049,4.0,4.0,2.0,4.0,350.0,4.0,3.0,2.0,3.0
116050,2.0,4.0,2.0,4.0,550.0,4.0,1.0,2.0,1.0
116051,4.0,4.0,2.0,4.0,433.0,4.0,1.0,2.0,3.0
116052,2.0,4.0,2.0,4.0,1650.0,4.0,1.0,2.0,3.0
116053,2.0,4.0,2.0,4.0,475.0,2.0,1.0,2.0,3.0
116056,4.0,4.0,2.0,4.0,1015.0,4.0,3.0,2.0,3.0
116057,4.0,4.0,2.0,4.0,600.0,4.0,3.0,2.0,3.0
116058,4.0,4.0,2.0,4.0,660.0,4.0,3.0,2.0,3.0
116059,2.0,2.0,2.0,4.0,324.0,2.0,1.0,2.0,3.0
116060,2.0,4.0,2.0,4.0,500.0,4.0,1.0,2.0,3.0
116061,4.0,4.0,2.0,4.0,953.0,2.0,1.0,2.0,1.0
116062,2.0,4.0,2.0,4.0,966.0,4.0,1.0,2.0,1.0
116063,2.0,4.0,2.0,4.0,550.0,4.0,1.0,2.0,3.0
116064,2.0,2.0,4.0,4.0,1800.0,2.0,1.0,2.0,1.0
116065,2.0,4.0,2.0,4.0,1325.0,4.0,1.0,2.0,3.0
116066,4.0,4.0,2.0,4.0,1225.0,4.0,3.0,2.0,1.0
116072,2.0,2.0,2.0,4.0,1375.0,2.0,1.0,2.0,3.0
116075,4.0,4.0,2.0,4.0,908.0,4.0,1.0,2.0,3.0
116081,2.0,4.0,2.0,4.0,1166.0,4.0,1.0,2.0,3.0
116082,2.0,4.0,2.0,4.0,1767.0,4.0,1.0,2.0,3.0
116083,2.0,4.0,2.0,4.0,1025.0,4.0,1.0,2.0,3.0
116084,2.0,4.0,4.0,4.0,1788.0,4.0,1.0,4.0,3.0
116085,2.0,4.0,2.0,4.0,1038.0,4.0,1.0,2.0,3.0
116086,2.0,4.0,2.0,4.0,1666.0,4.0,1.0,2.0,3.0
116088,4.0,4.0,2.0,4.0,393.0,4.0,3.0,2.0,3.0
116093,2.0,4.0,4.0,4.0,2164.0,4.0,1.0,2.0,1.0
116094,2.0,4.0,2.0,4.0,1267.0,2.0,1.0,2.0,1.0
116095,2.0,2.0,2.0,4.0,2700.0,2.0,1.0,2.0,3.0
116096,2.0,4.0,2.0,4.0,1250.0,4.0,1.0,2.0,3.0
116098,2.0,2.0,2.0,4.0,1766.0,2.0,1.0,2.0,3.0
116100,2.0,4.0,2.0,2.0,1800.0,4.0,1.0,2.0,3.0
116102,2.0,4.0,2.0,4.0,2000.0,4.0,1.0,2.0,3.0
116103,2.0,4.0,2.0,4.0,3000.0,4.0,1.0,2.0,1.0
116106,2.0,4.0,2.0,2.0,1160.0,2.0,1.0,2.0,1.0
116108,2.0,4.0,2.0,4.0,1600.0,4.0,1.0,2.0,3.0
116109,2.0,4.0,2.0,4.0,1375.0,4.0,1.0,2.0,3.0
116111,4.0,2.0,2.0,4.0,706.0,2.0,3.0,2.0,3.0
116115,2.0,4.0,4.0,4.0,833.0,4.0,1.0,2.0,3.0
116116,4.0,4.0,2.0,4.0,366.0,4.0,3.0,2.0,3.0
116118,4.0,4.0,2.0,4.0,403.0,4.0,3.0,2.0,3.0
116121,4.0,4.0,2.0,4.0,240.0,4.0,3.0,2.0,3.0
116122,4.0,4.0,2.0,4.0,650.0,4.0,3.0,2.0,1.0
116124,2.0,4.0,2.0,4.0,2525.0,4.0,1.0,2.0,1.0
116125,2.0,4.0,4.0,4.0,589.0,4.0,1.0,2.0,1.0
116128,4.0,4.0,2.0,4.0,3284.0,4.0,3.0,2.0,3.0
116129,2.0,4.0,2.0,4.0,575.0,4.0,1.0,2.0,3.0
116130,2.0,4.0,2.0,4.0,1250.0,4.0,1.0,2.0,3.0
116131,2.0,4.0,4.0,4.0,2850.0,4.0,1.0,2.0,1.0
116134,2.0,2.0,2.0,4.0,575.0,2.0,1.0,2.0,3.0
116135,2.0,4.0,4.0,4.0,644.0,4.0,1.0,2.0,3.0
116136,4.0,4.0,2.0,4.0,1333.0,4.0,1.0,2.0,1.0
116137,4.0,4.0,2.0,4.0,584.0,4.0,3.0,2.0,3.0
116138,2.0,4.0,2.0,2.0,806.0,4.0,1.0,2.0,1.0
116139,2.0,4.0,4.0,4.0,1400.0,4.0,1.0,2.0,3.0
116153,2.0,4.0,2.0,4.0,500.0,4.0,1.0,2.0,3.0
116157,2.0,4.0,2.0,4.0,500.0,4.0,1.0,2.0,3.0
116160,2.0,4.0,2.0,4.0,750.0,4.0,1.0,2.0,3.0
116162,2.0,4.0,2.0,4.0,788.0,4.0,1.0,2.0,3.0
116165,2.0,4.0,2.0,4.0,700.0,4.0,1.0,2.0,3.0
116167,2.0,4.0,2.0,4.0,1750.0,4.0,1.0,2.0,3.0
116168,2.0,4.0,2.0,4.0,1200.0,4.0,1.0,2.0,3.0
116169,2.0,4.0,2.0,4.0,200.0,4.0,1.0,2.0,3.0
116171,4.0,4.0,2.0,4.0,1362.0,4.0,3.0,2.0,3.0
116172,4.0,4.0,2.0,4.0,213.0,4.0,3.0,2.0,1.0
116173,4.0,4.0,2.0,4.0,465.0,4.0,3.0,2.0,3.0
116174,4.0,4.0,2.0,4.0,1044.0,4.0,3.0,2.0,1.0
116175,2.0,4.0,2.0,4.0,1417.0,2.0,1.0,2.0,3.0
116176,4.0,4.0,2.0,4.0,866.0,4.0,3.0,2.0,3.0
116178,4.0,4.0,2.0,4.0,150.0,4.0,3.0,2.0,3.0
116179,2.0,4.0,2.0,2.0,1200.0,4.0,1.0,2.0,1.0
116180,4.0,4.0,2.0,4.0,300.0,4.0,3.0,2.0,3.0
116181,2.0,4.0,2.0,4.0,333.0,4.0,1.0,2.0,1.0
116182,2.0,4.0,2.0,4.0,625.0,4.0,1.0,2.0,3.0
116183,2.0,2.0,2.0,4.0,850.0,2.0,1.0,2.0,1.0
116184,2.0,2.0,2.0,4.0,533.0,2.0,1.0,2.0,1.0
116186,2.0,4.0,2.0,4.0,733.0,2.0,1.0,2.0,3.0
116187,2.0,4.0,2.0,4.0,766.0,2.0,1.0,2.0,3.0
116188,2.0,2.0,2.0,4.0,750.0,2.0,1.0,2.0,1.0
116189,2.0,4.0,2.0,4.0,747.0,4.0,1.0,2.0,3.0
116190,2.0,4.0,2.0,4.0,682.0,4.0,1.0,2.0,1.0
116192,2.0,4.0,4.0,4.0,1166.0,4.0,1.0,2.0,1.0
116193,4.0,2.0,2.0,4.0,1350.0,2.0,3.0,2.0,3.0
116195,2.0,4.0,2.0,4.0,500.0,4.0,1.0,2.0,1.0
116196,2.0,4.0,2.0,4.0,1180.0,4.0,1.0,2.0,3.0
116197,2.0,4.0,2.0,4.0,996.0,4.0,1.0,2.0,3.0
116198,2.0,4.0,2.0,4.0,1400.0,4.0,1.0,2.0,3.0
116199,2.0,4.0,2.0,4.0,1625.0,2.0,1.0,2.0,1.0
116200,2.0,4.0,2.0,4.0,591.0,4.0,1.0,2.0,3.0
116201,2.0,2.0,4.0,4.0,2500.0,2.0,1.0,2.0,3.0
116202,2.0,2.0,2.0,4.0,1033.0,2.0,1.0,2.0,1.0
116203,2.0,4.0,2.0,2.0,6500.0,4.0,1.0,2.0,1.0
116205,2.0,4.0,2.0,4.0,1400.0,4.0,1.0,2.0,3.0
116207,2.0,2.0,2.0,2.0,10000.0,2.0,1.0,2.0,1.0
116209,2.0,4.0,4.0,4.0,722.0,4.0,1.0,2.0,3.0
116210,2.0,4.0,2.0,4.0,1000.0,4.0,1.0,2.0,3.0
116211,2.0,2.0,2.0,4.0,1263.0,2.0,1.0,2.0,3.0
116212,2.0,4.0,2.0,4.0,6500.0,4.0,1.0,2.0,1.0
116213,2.0,4.0,2.0,4.0,1520.0,4.0,1.0,2.0,1.0
116218,4.0,4.0,2.0,4.0,1158.0,4.0,3.0,2.0,3.0
116219,2.0,4.0,4.0,4.0,2288.0,4.0,1.0,2.0,3.0
116221,2.0,4.0,2.0,2.0,680.0,4.0,1.0,2.0,1.0
116222,2.0,4.0,2.0,4.0,1200.0,4.0,1.0,2.0,3.0
116225,2.0,4.0,2.0,4.0,1000.0,4.0,1.0,2.0,1.0
116227,4.0,4.0,2.0,4.0,5000.0,4.0,1.0,2.0,1.0
116228,2.0,2.0,4.0,4.0,650.0,2.0,1.0,2.0,3.0
116229,4.0,4.0,2.0,4.0,2000.0,4.0,3.0,2.0,1.0
116230,2.0,4.0,2.0,4.0,656.0,4.0,1.0,2.0,1.0
116231,2.0,4.0,2.0,4.0,2625.0,4.0,1.0,2.0,3.0
116232,2.0,4.0,2.0,2.0,1000.0,4.0,1.0,2.0,3.0
116234,2.0,2.0,2.0,4.0,1866.0,2.0,1.0,2.0,1.0
116235,2.0,2.0,2.0,4.0,558.0,2.0,1.0,2.0,3.0
116238,2.0,4.0,2.0,2.0,1733.0,4.0,1.0,2.0,1.0
116239,2.0,2.0,2.0,2.0,2375.0,2.0,1.0,2.0,1.0
116241,2.0,4.0,2.0,4.0,600.0,4.0,1.0,2.0,3.0
116242,2.0,4.0,4.0,4.0,1333.0,4.0,1.0,2.0,3.0
116243,2.0,4.0,2.0,4.0,2550.0,4.0,1.0,2.0,3.0
116244,2.0,4.0,2.0,4.0,666.0,4.0,1.0,2.0,3.0
116247,2.0,4.0,2.0,4.0,2000.0,2.0,1.0,2.0,3.0
